2,4,22,0,1,1,2,0.64,0.6212,0.5,0.2836,91
2,4,20,0,5,1,1,0.48,0.4697,0.48,0.2239,194
4,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,363
4,10,23,0,2,1,2,0.52,0.5,0.77,0.194,70
2,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045,136
2,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,210
1,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,38
4,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,82
2,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239,9
1,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
2,4,12,0,6,0,1,0.52,0.5,0.42,0.3881,416
4,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,153
2,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,219
3,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225
1,3,4,0,2,1,1,0.22,0.2727,0.64,0,2
4,11,22,0,3,1,1,0.4,0.4091,0.87,0,114
3,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,154
4,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,23
1,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,62
2,5,14,0,2,1,1,0.9,0.8182,0.37,0,140
2,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,44
2,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,217
3,7,7,0,3,1,2,0.72,0.697,0.79,0,312
4,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,190
3,9,14,0,5,1,1,0.72,0.697,0.74,0.0896,148
1,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,11
4,12,17,0,1,1,2,0.3,0.3333,0.56,0,359
3,8,17,0,5,1,1,0.78,0.7121,0.49,0.2985,550
4,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,75
4,11,2,0,2,1,2,0.5,0.4848,0.88,0,5
4,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,170
3,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,28
2,4,22,0,5,1,3,0.3,0.303,1,0.1343,24
1,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,86
2,5,2,0,6,0,1,0.56,0.5303,0.94,0.194,48
3,8,18,0,4,1,3,0.76,0.697,0.55,0.2537,274
3,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,5
3,8,6,0,2,1,1,0.72,0.6667,0.64,0,101
4,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,313
1,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,92
1,1,21,0,3,1,1,0.2,0.197,0.51,0.194,43
1,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95
3,7,14,0,6,0,1,0.92,0.8939,0.42,0,236
3,9,5,0,2,1,1,0.56,0.5303,0.88,0,20
4,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,222
1,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,15
3,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,466
2,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,5
4,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,11
1,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,3
2,6,10,0,5,1,1,0.62,0.6212,0.33,0.2537,161
3,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,10
2,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7
2,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642,136
4,11,13,0,3,1,2,0.44,0.4394,0.54,0.4925,174
4,10,21,0,0,0,1,0.36,0.3485,0.71,0.2239,88
4,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,116
2,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,61
2,5,9,0,6,0,1,0.6,0.6061,0.64,0.2239,225
4,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,244
4,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,62
4,11,18,0,0,0,2,0.54,0.5152,0.64,0.194,145
4,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,126
1,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128
1,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
4,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,71
3,8,21,0,4,1,2,0.7,0.6667,0.74,0.194,211
3,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,355
4,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,460
2,4,19,0,2,1,1,0.64,0.6061,0.73,0.4179,328
2,6,1,0,4,1,1,0.72,0.6515,0.38,0.1045,15
3,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,398
2,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,124
3,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,306
1,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,52
4,10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,248
4,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,80
3,8,16,0,5,1,1,0.8,0.7424,0.49,0.2537,330
2,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,19
2,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,79
1,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,112
1,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,10
2,4,15,0,3,1,2,0.44,0.4394,0.72,0.2836,81
3,8,10,0,6,0,2,0.74,0.697,0.7,0.2836,290
4,11,5,0,1,1,1,0.4,0.4091,0.87,0,34
2,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,1
1,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,170
1,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,65
4,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,219
4,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,173
4,9,21,0,2,1,1,0.6,0.5606,0.83,0,196
4,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,34
4,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480
2,5,14,0,2,1,1,0.62,0.5909,0.73,0.4627,184
4,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,32
3,9,0,0,5,1,1,0.42,0.4242,0.71,0.2239,48
2,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404
1,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,46
3,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,245
2,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537,85
4,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,105
3,9,4,0,4,1,2,0.6,0.5152,0.94,0.0896,2
1,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,111
3,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,237
3,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,169
3,7,16,0,0,0,1,0.84,0.7576,0.41,0.2836,372
3,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,265
4,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,109
1,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,15
2,4,16,0,1,1,1,0.74,0.6667,0.48,0.5224,235
2,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,66
4,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,75
3,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,344
1,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49
2,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,188
4,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,208
4,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,9
3,7,2,0,6,0,1,0.82,0.7727,0.52,0,61
1,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,120
4,10,6,0,6,0,1,0.4,0.4091,0.71,0,20
4,12,7,0,3,1,3,0.44,0.4394,1,0.1045,46
3,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154
3,6,7,0,0,0,1,0.62,0.6061,0.61,0,51
1,2,11,0,2,1,1,0.16,0.2273,0.64,0,50
2,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,7
3,9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,8
4,11,12,0,1,1,1,0.56,0.5303,0.6,0.1045,178
4,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,95
4,10,0,0,5,1,1,0.44,0.4394,0.88,0,67
2,4,2,0,1,1,1,0.54,0.5152,1,0.0896,10
4,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,7
4,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,380
3,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,7
3,9,6,0,2,1,1,0.56,0.5303,0.88,0.1045,122
4,11,10,0,5,1,1,0.36,0.3485,0.71,0.1642,142
3,9,18,0,1,1,1,0.7,0.6515,0.54,0.194,571
1,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,17
2,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,335
4,12,23,0,2,1,3,0.46,0.4545,1,0.1642,53
1,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
3,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,158
3,9,9,0,6,0,2,0.48,0.4697,0.67,0.2239,177
2,6,20,0,0,0,1,0.66,0.6212,0.69,0.194,279
3,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,23
1,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,96
4,11,13,0,1,1,2,0.58,0.5455,0.56,0,162
2,5,1,0,0,0,2,0.52,0.5,0.55,0,64
1,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,2
4,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,164
2,5,18,0,0,0,1,0.72,0.697,0.74,0.2836,328
2,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537,85
4,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,153
3,7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,30
1,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,43
3,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,142
3,8,12,0,2,1,1,0.72,0.6515,0.37,0,237
3,6,3,0,2,1,2,0.66,0.6212,0.74,0,2
4,11,6,1,4,0,1,0.3,0.3182,0.61,0.0896,6
1,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,36
2,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24
1,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,112
3,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,238
4,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,120
3,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,119
2,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,59
1,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,301
4,9,4,0,3,1,1,0.6,0.5455,0.88,0,4
2,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,439
3,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,6
2,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537,90
2,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296
2,5,1,0,3,1,2,0.54,0.5152,0.88,0.2537,12
2,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,153
2,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,143
3,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,562
3,6,15,0,1,1,2,0.74,0.6818,0.55,0,202
4,9,15,0,5,1,1,0.64,0.6212,0.5,0.2836,245
1,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,89
2,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896,33
2,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,161
3,6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,9
2,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,13
1,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,11
2,3,6,0,3,1,2,0.3,0.303,0.49,0.1343,48
4,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,11
1,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,157
4,12,21,0,2,1,2,0.44,0.4394,1,0.194,114
1,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,14
3,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,27
2,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,154
1,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,56
4,11,13,0,2,1,3,0.42,0.4242,1,0.0896,26
4,11,11,0,1,1,2,0.52,0.5,0.68,0.1045,118
3,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,116
2,6,20,0,4,1,1,0.7,0.6364,0.24,0.194,337
2,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,3
4,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,189
2,4,2,0,6,0,2,0.32,0.303,0.87,0.2239,17
2,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,72
4,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,190
1,3,6,0,4,1,3,0.36,0.3333,0,0.3284,12
2,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,241
2,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,54
4,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,149
4,10,17,0,2,1,1,0.56,0.5303,0.6,0.3881,585
2,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,128
1,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,308
4,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,52
1,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14
4,11,8,1,4,0,1,0.3,0.3182,0.65,0.0896,46
2,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,52
3,8,12,0,3,1,1,0.82,0.7273,0.38,0.2985,240
2,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,2
2,4,7,0,2,1,1,0.58,0.5455,0.83,0.2985,270
3,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,433
2,4,6,0,2,1,2,0.54,0.5152,0.68,0.2836,58
4,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,225
1,2,0,0,4,1,3,0.14,0.1364,0.86,0.194,16
2,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,16
1,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
1,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
4,10,21,0,0,0,1,0.32,0.3485,0.66,0,79
3,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,56
3,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,10
4,11,19,0,2,1,1,0.46,0.4545,0.59,0,278
3,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,109
1,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61
2,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,148
3,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,105
4,11,14,0,0,0,1,0.62,0.6212,0.43,0.4627,313
1,3,18,0,4,1,3,0.44,0.4394,0,0.3582,82
3,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,280
4,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,22
4,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,155
2,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,384
4,12,6,0,0,0,1,0.16,0.2273,0.59,0,10
1,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,6
4,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,254
4,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,489
4,11,8,0,1,1,2,0.42,0.4242,0.94,0,407
2,5,2,0,3,1,2,0.56,0.5303,0.94,0,8
1,12,13,0,0,0,1,0.32,0.303,0.7,0.2537,79
1,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,63
4,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,209
2,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,44
4,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,62
3,9,18,0,1,1,2,0.56,0.5303,0.68,0.1343,540
4,11,19,0,2,1,2,0.5,0.4848,0.72,0.3582,286
3,8,12,0,5,1,1,0.8,0.697,0.27,0,222
3,9,17,0,6,0,1,0.52,0.5,0.72,0.2239,359
2,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,247
1,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
1,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,35
1,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,88
3,9,9,0,5,1,1,0.46,0.4545,0.55,0.2537,210
2,3,23,0,3,1,3,0.32,0.3333,0.9,0,26
2,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,214
3,9,5,0,5,1,2,0.6,0.5606,0.83,0.1343,20
3,9,16,0,3,1,2,0.66,0.6212,0.74,0.1045,281
1,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,124
2,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,1
2,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,234
4,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,1
4,12,0,0,5,1,1,0.24,0.2879,0.65,0,34
4,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,83
2,4,14,0,4,1,1,0.56,0.5303,0.35,0.0896,137
3,8,16,0,2,1,1,0.9,0.7727,0.25,0.2836,274
3,9,18,0,0,0,2,0.56,0.5303,0.6,0.1045,289
4,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,154
1,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,51
3,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,165
2,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,350
1,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,212
1,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12
1,2,12,0,0,0,1,0.34,0.3333,0.46,0,174
2,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537,2
1,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343,205
4,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,193
3,9,23,0,2,1,1,0.64,0.5909,0.78,0.1045,74
1,1,15,0,4,1,1,0.28,0.2727,0.36,0,62
4,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,372
2,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,307
4,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,28
1,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,228
2,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,188
4,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,5
4,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,8
3,7,0,0,6,0,1,0.62,0.6061,0.65,0.194,110
3,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,404
3,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,209
4,10,14,0,6,0,2,0.42,0.4242,0.71,0.3582,180
3,8,7,0,1,1,1,0.72,0.6818,0.62,0.2985,267
1,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
1,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,123
4,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,24
2,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,9
3,7,5,0,2,1,1,0.66,0.6212,0.69,0,20
4,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,70
2,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196
3,8,13,0,4,1,1,0.76,0.7121,0.58,0,205
1,1,0,0,3,1,1,0.2,0.2576,0.64,0,6
4,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985,8
1,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,244
1,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,63
4,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,5
3,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,103
3,6,11,0,1,1,2,0.7,0.6515,0.58,0,150
2,4,4,0,6,0,3,0.3,0.2727,1,0.2537,3
4,11,13,0,5,1,1,0.5,0.4848,0.45,0.2239,283
2,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,7
3,9,6,0,6,0,2,0.46,0.4545,0.72,0.2239,22
3,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,43
1,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,1
1,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,73
4,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,435
2,4,23,0,6,0,2,0.38,0.3939,0.87,0.0896,57
1,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129
1,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,19
4,11,14,0,3,1,2,0.46,0.4545,1,0.1343,61
4,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,5
3,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,193
3,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,265
2,4,16,0,6,0,2,0.38,0.3939,0.82,0,191
3,8,1,0,2,1,1,0.72,0.6818,0.66,0,14
2,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,279
2,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,442
3,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,25
1,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,33
4,12,2,0,5,1,1,0.24,0.2879,0.75,0,10
2,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,109
3,8,1,0,5,1,1,0.64,0.5909,0.78,0.0896,19
3,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,223
4,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,432
3,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,304
1,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2
4,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,23
4,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,356
1,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28
4,11,19,0,1,1,1,0.54,0.5152,0.73,0.2239,264
2,4,23,0,2,1,2,0.6,0.5606,0.83,0.2239,78
4,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,52
3,9,19,0,1,1,1,0.68,0.6364,0.57,0.1343,436
3,6,7,0,2,1,2,0.6,0.5152,0.94,0,309
4,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,132
4,10,17,0,3,1,1,0.64,0.6212,0.47,0.2537,591
3,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,94
2,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6
2,6,7,0,6,0,1,0.56,0.5303,0.56,0,87
1,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1
2,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,144
3,8,3,0,1,1,1,0.66,0.5909,0.89,0,1
2,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,157
2,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,116
4,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,95
2,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10
1,12,9,0,5,1,1,0.26,0.303,0.75,0,194
1,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,110
2,4,5,0,3,1,2,0.56,0.5303,0.94,0.2537,17
2,5,9,0,3,1,3,0.56,0.5303,0.83,0.2537,202
2,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,286
3,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,569
2,4,12,0,5,1,1,0.56,0.5303,0.37,0.2836,223
4,12,20,0,5,1,1,0.3,0.3333,0.81,0,150
3,8,23,0,3,1,2,0.68,0.6364,0.89,0.0896,56
1,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38
4,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,24
1,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,211
